38, 127, 233, 1
170, 247, 153, 0
195, 81, 115, 1
253, 123, 213, 0
106, 53, 214, 1
62, 28, 123, 1
180, 216, 130, 0
212, 94, 238, 0
174, 18, 128, 1
230, 250, 240, 0
242, 17, 74, 1
106, 40, 217, 1
134, 163, 69, 0
119, 11, 207, 1
7, 148, 103, 1
140, 42, 177, 1
214, 147, 33, 0
130, 196, 122, 0
11, 89, 244, 1
212, 126, 104, 0
68, 151, 214, 0
212, 113, 245, 0
194, 187, 80, 0
173, 165, 250, 0
112, 190, 168, 0
147, 157, 175, 0
159, 135, 235, 0
244, 161, 71, 0
89, 184, 10, 0
83, 97, 70, 1
182, 186, 177, 0
185, 221, 167, 0
250, 91, 160, 0
56, 121, 147, 1
215, 97, 222, 0
188, 251, 20, 0
147, 237, 117, 0
223, 119, 216, 0
79, 58, 244, 1
154, 235, 83, 0
31, 19, 162, 1
165, 117, 57, 1
1, 144, 143, 1
78, 106, 13, 1
101, 84, 247, 1
21, 27, 116, 1
234, 125, 210, 0
0, 46, 200, 1
194, 150, 201, 0
132, 97, 142, 1
177, 108, 177, 0
57, 3, 160, 1
118, 147, 114, 0
188, 214, 196, 0
76, 28, 67, 1
6, 140, 61, 1
164, 17, 56, 1
157, 96, 6, 1
252, 15, 106, 1
142, 97, 89, 1
82, 117, 149, 1
164, 181, 225, 0
18, 123, 127, 1
177, 211, 99, 0
143, 114, 169, 0
213, 141, 1, 0
54, 199, 208, 0
191, 131, 13, 0
153, 219, 186, 0
200, 58, 174, 1
65, 165, 14, 1
184, 152, 194, 0
151, 254, 153, 0
1, 186, 147, 0
198, 74, 139, 1
210, 61, 105, 1
205, 242, 81, 0
193, 99, 0, 1
228, 101, 230, 0
154, 52, 230, 1
231, 186, 113, 0
250, 63, 150, 0
13, 65, 245, 1
100, 52, 193, 1
167, 199, 217, 0
145, 188, 147, 0
56, 64, 155, 1
137, 199, 95, 0
39, 155, 82, 1
22, 76, 138, 1
212, 32, 212, 1
245, 241, 185, 0
124, 35, 109, 1
178, 130, 94, 0
220, 45, 33, 1
166, 84, 138, 1
225, 142, 97, 0
89, 223, 70, 0
85, 209, 34, 0
18, 4, 187, 1
58, 52, 97, 1
130, 88, 35, 1
175, 48, 147, 1
11, 229, 51, 0
14, 205, 50, 0
140, 185, 122, 0
75, 49, 226, 1
186, 42, 55, 1
232, 146, 109, 0
244, 8, 92, 1
155, 53, 160, 1
156, 71, 128, 1
152, 7, 56, 1
150, 107, 128, 1
23, 80, 141, 1
174, 19, 191, 1
72, 7, 102, 1
152, 87, 116, 1
10, 68, 239, 1
62, 73, 48, 1
129, 208, 69, 0
45, 114, 129, 1
113, 149, 3, 1
122, 175, 108, 0
115, 173, 140, 0
109, 238, 208, 0
95, 129, 164, 0
68, 29, 39, 1
21, 112, 39, 1
78, 226, 94, 0
49, 34, 21, 1
213, 19, 13, 1
24, 225, 101, 0
12, 71, 175, 1
128, 130, 108, 0
191, 186, 204, 0
32, 107, 190, 1
15, 164, 253, 0
28, 11, 30, 1
218, 223, 178, 0
192, 248, 167, 0
151, 174, 70, 0
244, 104, 162, 0
155, 85, 57, 1
70, 242, 62, 0
60, 59, 83, 1
76, 102, 170, 1
2, 198, 5, 1
44, 82, 184, 1
8, 96, 70, 1
14, 218, 248, 0
252, 232, 51, 0
98, 23, 230, 1
194, 167, 67, 0
34, 34, 173, 1
248, 26, 100, 1
49, 55, 51, 1
56, 35, 32, 1
36, 65, 188, 1
7, 205, 123, 0
236, 74, 95, 0
241, 77, 215, 0
199, 45, 201, 1
192, 231, 99, 0
184, 129, 6, 0
84, 127, 30, 1
225, 215, 37, 0
220, 220, 237, 0
138, 183, 146, 0
6, 241, 65, 0
73, 241, 169, 0
157, 175, 10, 0
197, 33, 35, 1
9, 3, 207, 1
32, 145, 175, 1
127, 49, 236, 1
139, 108, 42, 1
4, 70, 36, 1
173, 33, 99, 1
221, 155, 107, 0
13, 227, 178, 0
138, 145, 66, 0
80, 75, 148, 1
116, 227, 157, 0
23, 200, 140, 0
237, 132, 61, 0
183, 72, 244, 0
103, 85, 139, 1
26, 146, 100, 1
235, 204, 6, 0
248, 69, 66, 1
194, 106, 248, 0
85, 195, 241, 0
185, 152, 84, 0
30, 188, 75, 0
154, 224, 22, 0
136, 229, 74, 0
66, 129, 17, 1
193, 128, 236, 0
183, 253, 37, 0
48, 136, 136, 1
32, 93, 250, 1
101, 86, 212, 1
1, 16, 224, 1
203, 186, 196, 0
154, 52, 95, 1
12, 213, 178, 0
132, 17, 167, 1
162, 85, 39, 1
188, 232, 33, 0
65, 245, 47, 0
85, 1, 196, 1
7, 37, 122, 1
193, 172, 241, 0
34, 110, 69, 1
165, 214, 91, 0
152, 178, 145, 0
247, 101, 113, 0
137, 98, 218, 0
77, 42, 191, 1
114, 74, 232, 1
85, 27, 148, 1
241, 126, 173, 0
157, 219, 73, 0
92, 120, 76, 1
74, 129, 9, 1
58, 111, 3, 1
192, 126, 238, 0
211, 148, 249, 0
174, 79, 124, 1
83, 96, 152, 1
124, 173, 57, 0
153, 165, 124, 0
192, 100, 246, 0
11, 248, 213, 0
24, 155, 79, 1
136, 167, 54, 0
20, 119, 173, 1
238, 236, 56, 0
188, 143, 171, 0
235, 130, 225, 0
228, 192, 9, 0
17, 42, 109, 1
143, 135, 212, 0
153, 182, 251, 0
190, 118, 51, 0
154, 177, 50, 0
230, 199, 139, 0
251, 25, 85, 1
95, 236, 243, 0
240, 155, 69, 0
71, 3, 210, 1
226, 27, 75, 1
179, 197, 46, 0
227, 112, 160, 0
19, 239, 71, 0
177, 120, 93, 0
127, 11, 193, 1
167, 54, 64, 1
164, 101, 44, 1
79, 71, 161, 1
103, 237, 42, 0
144, 112, 32, 1
44, 97, 34, 1
240, 75, 81, 1
2, 202, 146, 0
85, 240, 68, 0
8, 142, 95, 1
153, 0, 230, 1
46, 128, 72, 1
191, 37, 112, 1
11, 44, 238, 1
235, 189, 142, 0
178, 52, 176, 1
40, 91, 95, 1
71, 104, 211, 1
169, 109, 101, 0
10, 180, 186, 0
19, 152, 36, 1
97, 156, 1, 1
2, 49, 60, 1
85, 252, 237, 0
205, 244, 127, 0
131, 240, 8, 0
122, 117, 92, 1
61, 133, 11, 1
107, 47, 92, 1
112, 84, 130, 1
172, 70, 153, 1
231, 248, 218, 0
116, 213, 55, 0
203, 221, 128, 0
143, 108, 145, 1
44, 104, 53, 1
179, 188, 31, 0
24, 114, 141, 1
132, 41, 233, 1
46, 151, 194, 0
227, 169, 156, 0
139, 204, 17, 0
124, 14, 6, 1
24, 141, 17, 1
61, 223, 49, 0
168, 199, 28, 0
73, 67, 98, 1
141, 232, 128, 0
152, 121, 170, 0
75, 125, 111, 1
1, 80, 169, 1
31, 182, 141, 0
168, 184, 135, 0
145, 33, 66, 1
9, 166, 43, 1
190, 63, 157, 1
0, 195, 182, 0
72, 39, 27, 1
170, 126, 174, 0
24, 23, 181, 1
229, 232, 71, 0
90, 32, 64, 1
199, 215, 249, 0
197, 215, 71, 0
181, 104, 127, 0
206, 86, 146, 0
15, 164, 95, 1
52, 204, 14, 0
188, 227, 85, 0
105, 31, 219, 1
72, 100, 50, 1
196, 20, 14, 1
218, 223, 64, 0
111, 90, 87, 1
149, 80, 10, 1
115, 219, 189, 0
230, 144, 114, 0
35, 168, 143, 0
81, 69, 23, 1
148, 203, 243, 0
120, 70, 87, 1
128, 197, 70, 0
201, 28, 254, 1
109, 201, 134, 0
189, 60, 240, 1
74, 5, 9, 1
22, 150, 142, 1
182, 34, 210, 1
239, 48, 126, 1
109, 254, 183, 0
71, 14, 28, 1
98, 188, 142, 0
119, 91, 237, 1
68, 202, 246, 0
160, 27, 250, 1
18, 241, 14, 0
2, 220, 20, 0
91, 223, 251, 0
173, 70, 99, 1
40, 45, 249, 1
238, 155, 39, 0
155, 135, 160, 0
82, 21, 149, 1
249, 208, 142, 0
100, 41, 241, 1
23, 226, 27, 0
44, 248, 46, 0
215, 48, 215, 1
128, 193, 82, 0
88, 123, 92, 1
242, 232, 106, 0
23, 12, 27, 1
223, 217, 83, 0
219, 100, 109, 0
23, 63, 97, 1
86, 196, 84, 0
119, 225, 21, 0
49, 92, 71, 1
83, 19, 213, 1
139, 211, 242, 0
133, 54, 76, 1
221, 243, 0, 0
138, 178, 189, 0
171, 185, 72, 0
133, 218, 254, 0
123, 175, 210, 0
248, 238, 27, 0
244, 92, 199, 0
116, 242, 212, 0
177, 46, 202, 1
173, 219, 185, 0
165, 159, 146, 0
82, 170, 28, 0
253, 178, 38, 0
94, 199, 6, 0
54, 157, 116, 1
43, 232, 219, 0
121, 51, 53, 1
108, 239, 237, 0
206, 81, 188, 0
21, 143, 144, 1
1, 203, 199, 0
194, 199, 32, 0
26, 157, 26, 1
236, 32, 240, 1
106, 160, 109, 0
90, 94, 141, 1
51, 126, 249, 1
191, 250, 205, 0
63, 157, 28, 1
14, 36, 116, 1
62, 75, 247, 1
49, 39, 251, 1
154, 164, 137, 0
147, 171, 244, 0
120, 88, 108, 1
187, 204, 204, 0
30, 17, 180, 1
182, 164, 95, 0
78, 107, 162, 1
171, 193, 132, 0
39, 27, 2, 1
52, 35, 69, 1
189, 191, 194, 0
51, 109, 96, 1
51, 136, 232, 0
74, 252, 120, 0
21, 148, 131, 1
96, 92, 9, 1
157, 62, 246, 1
101, 80, 140, 1
214, 137, 30, 0
112, 172, 19, 0
161, 143, 76, 0
121, 239, 253, 0
87, 55, 169, 1
63, 215, 101, 0
200, 101, 193, 0
238, 208, 7, 0
79, 82, 204, 1
68, 236, 154, 0
66, 164, 224, 0
181, 194, 96, 0
5, 63, 237, 1
99, 167, 203, 0
183, 214, 92, 0
96, 238, 100, 0
192, 101, 212, 0
8, 172, 206, 0
30, 19, 46, 1
227, 133, 81, 0
177, 56, 225, 1
204, 177, 203, 0
36, 35, 24, 1
77, 12, 167, 1
245, 169, 76, 0
33, 85, 68, 1
179, 215, 26, 0
154, 41, 229, 1
101, 141, 144, 0
182, 16, 234, 1
164, 153, 35, 0
10, 104, 143, 1
98, 40, 129, 1
162, 92, 99, 1
153, 26, 22, 1
113, 96, 205, 1
186, 86, 21, 1
126, 150, 201, 0
44, 65, 92, 1
143, 163, 21, 0
105, 162, 120, 0
247, 178, 154, 0
92, 176, 159, 0
96, 93, 23, 1
200, 46, 245, 1
147, 175, 93, 0
92, 113, 247, 0
90, 163, 117, 0
240, 179, 49, 0
157, 10, 31, 1
65, 61, 10, 1
47, 76, 250, 1
100, 33, 218, 1
124, 1, 181, 1
167, 103, 119, 0
229, 191, 75, 0
198, 0, 66, 1
238, 101, 59, 0
76, 209, 30, 0
245, 51, 203, 0
172, 169, 9, 0
230, 230, 85, 0
191, 126, 240, 0
178, 59, 192, 1
215, 129, 64, 0
128, 120, 172, 0
24, 166, 137, 1
171, 17, 94, 1
101, 185, 189, 0
82, 67, 28, 1
219, 231, 159, 0
220, 21, 194, 1
53, 82, 251, 1
142, 90, 22, 1
130, 101, 150, 1
70, 85, 148, 1
41, 215, 197, 0
60, 140, 182, 1
197, 128, 75, 0
200, 41, 81, 1
105, 22, 134, 1
114, 8, 253, 1
36, 252, 65, 0
232, 167, 110, 0
99, 199, 246, 0
230, 64, 176, 0
65, 173, 126, 0
209, 21, 221, 1
158, 234, 142, 0
180, 54, 221, 1
154, 139, 141, 0
166, 120, 43, 1
161, 74, 233, 1
173, 25, 129, 1
179, 75, 140, 1
153, 126, 172, 0
145, 108, 9, 1
163, 109, 193, 0
162, 212, 58, 0
203, 233, 1, 0
171, 228, 22, 0
104, 24, 188, 1
49, 47, 101, 1
220, 26, 220, 1
90, 201, 168, 0
130, 6, 118, 1
253, 74, 185, 0
196, 4, 222, 1
245, 64, 38, 1
90, 94, 196, 1
196, 179, 61, 0
88, 14, 106, 1
127, 231, 43, 0
66, 221, 78, 0
179, 34, 6, 1
136, 188, 190, 0
219, 18, 180, 1
187, 214, 144, 0
22, 93, 253, 1
70, 155, 77, 1
94, 18, 110, 1
206, 114, 231, 0
147, 254, 182, 0
154, 73, 137, 1
48, 150, 200, 0
76, 175, 139, 0
219, 131, 19, 0
95, 30, 166, 1
93, 195, 219, 0
232, 62, 22, 1
16, 166, 242, 0
153, 72, 141, 1
150, 33, 166, 1
112, 165, 114, 0
156, 146, 121, 0
117, 90, 120, 1
114, 117, 166, 1
146, 107, 74, 1
237, 202, 48, 0
92, 176, 124, 0
182, 177, 243, 0
239, 153, 82, 0
58, 96, 166, 1
28, 152, 242, 0
249, 132, 74, 0
11, 86, 149, 1
179, 97, 186, 0
40, 33, 4, 1
49, 168, 167, 0
174, 252, 142, 0
223, 5, 190, 1
222, 148, 81, 0
219, 165, 239, 0
219, 91, 184, 0
125, 136, 24, 1
231, 234, 239, 0
248, 248, 202, 0
4, 138, 243, 1
38, 201, 27, 0
134, 185, 195, 0
125, 230, 16, 0
238, 253, 67, 0
15, 129, 49, 1
129, 252, 219, 0
227, 119, 12, 0
34, 207, 229, 0
32, 49, 156, 1
116, 177, 233, 0
142, 196, 238, 0
62, 213, 66, 0
66, 182, 83, 0
51, 155, 246, 0
35, 184, 33, 1
132, 7, 149, 1
161, 125, 84, 0
137, 65, 98, 1
150, 79, 228, 1
17, 208, 127, 0
186, 210, 247, 0
132, 96, 91, 1
122, 122, 243, 0
244, 64, 67, 1
107, 211, 121, 0
26, 118, 96, 1
95, 87, 249, 1
65, 70, 85, 1
244, 234, 104, 0
66, 147, 108, 1
78, 32, 43, 1
32, 90, 30, 1
21, 235, 41, 0
119, 162, 93, 0
169, 184, 78, 0
28, 87, 6, 1
32, 48, 167, 1
19, 79, 203, 1
131, 57, 118, 1
181, 205, 164, 0
210, 78, 2, 1
11, 48, 78, 1
49, 45, 208, 1
205, 161, 52, 0
65, 192, 177, 0
18, 118, 223, 1
44, 164, 176, 0
34, 195, 162, 0
5, 39, 137, 1
248, 180, 117, 0
132, 170, 205, 0
216, 191, 92, 0
177, 115, 136, 0
128, 250, 228, 0
2, 58, 84, 1
76, 131, 49, 1
153, 159, 220, 0
89, 105, 184, 1
167, 219, 68, 0
164, 24, 100, 1
106, 202, 15, 0
135, 241, 142, 0
185, 126, 58, 0
106, 39, 211, 1
62, 212, 185, 0
252, 224, 145, 0
11, 34, 20, 1
25, 133, 64, 1
23, 99, 59, 1
2, 246, 191, 0
27, 121, 41, 1
231, 43, 33, 1
97, 208, 210, 0
205, 152, 3, 0
210, 166, 238, 0
201, 193, 155, 0
131, 128, 144, 0
100, 103, 201, 1
240, 139, 190, 0
87, 63, 116, 1
6, 29, 121, 1
41, 84, 43, 1
105, 130, 44, 1
173, 42, 156, 1
89, 36, 236, 1
161, 227, 68, 0
199, 90, 151, 0
241, 250, 56, 0
96, 226, 10, 0
226, 204, 218, 0
228, 239, 92, 0
115, 207, 178, 0
159, 177, 170, 0
180, 164, 109, 0
245, 203, 216, 0
53, 76, 193, 1
75, 152, 59, 1
198, 46, 193, 1
64, 139, 50, 1
210, 91, 245, 0
155, 43, 7, 1
167, 161, 156, 0
2, 145, 125, 1
250, 71, 175, 0
138, 194, 172, 0
51, 99, 42, 1
221, 44, 191, 1
126, 188, 149, 0
120, 242, 100, 0
188, 137, 75, 0
72, 69, 117, 1
52, 64, 105, 1
215, 67, 206, 0
58, 179, 71, 0
219, 194, 252, 0
159, 44, 217, 1
194, 168, 217, 0
18, 2, 34, 1
124, 23, 31, 1
170, 176, 36, 0
198, 184, 154, 0
98, 50, 138, 1
188, 207, 161, 0
220, 124, 49, 0
172, 141, 138, 0
108, 192, 32, 0
115, 129, 1, 1
210, 117, 246, 0
123, 235, 19, 0
105, 250, 147, 0
91, 229, 80, 0
120, 189, 80, 0
43, 253, 87, 0
254, 240, 78, 0
71, 27, 93, 1
178, 213, 10, 0
159, 84, 30, 1
152, 188, 44, 0
49, 190, 14, 0
128, 44, 227, 1
224, 244, 90, 0
206, 233, 127, 0
188, 112, 152, 0
208, 220, 69, 0
193, 34, 38, 1
178, 156, 209, 0
233, 220, 142, 0
127, 243, 76, 0
213, 169, 54, 0
159, 48, 42, 1
136, 110, 225, 0
188, 3, 29, 1
109, 225, 149, 0
230, 95, 80, 0
200, 190, 200, 0
83, 193, 240, 0
125, 175, 52, 0
246, 78, 70, 0
213, 95, 59, 0
29, 40, 105, 1
31, 168, 150, 0
90, 104, 113, 1
227, 37, 102, 1
1, 163, 28, 1
150, 55, 174, 1
167, 122, 65, 0
42, 118, 75, 1
216, 95, 205, 0
137, 87, 170, 1
63, 132, 178, 1
160, 99, 247, 0
163, 189, 236, 0
210, 76, 206, 0
116, 139, 6, 1
139, 106, 250, 0
198, 3, 172, 1
33, 101, 145, 1
251, 12, 22, 1
145, 197, 132, 0
229, 196, 213, 0
202, 51, 30, 1
188, 62, 13, 1
134, 159, 103, 0
114, 34, 51, 1
129, 68, 251, 1
225, 78, 122, 0
150, 130, 218, 0
144, 88, 45, 1
208, 205, 96, 0
63, 73, 126, 1
117, 103, 168, 1
111, 185, 113, 0
157, 78, 18, 1
118, 205, 136, 0
82, 62, 66, 1
35, 29, 75, 1
130, 21, 66, 1
102, 71, 232, 1
159, 200, 218, 0
59, 62, 124, 1
66, 195, 77, 0
203, 78, 172, 0
243, 160, 113, 0
2, 179, 58, 1
182, 159, 86, 0
42, 229, 130, 0
166, 90, 134, 1
180, 241, 42, 0
229, 220, 21, 0
226, 178, 36, 0
74, 246, 214, 0
172, 246, 247, 0
179, 54, 225, 1
254, 239, 254, 0
69, 179, 208, 0
156, 20, 218, 1
202, 105, 188, 0
168, 45, 152, 1
166, 101, 179, 0
15, 139, 191, 1
187, 128, 124, 0
211, 36, 112, 1
92, 225, 250, 0
169, 85, 74, 1
241, 252, 69, 0
124, 181, 74, 0
150, 174, 6, 0
220, 74, 240, 0
231, 186, 125, 0
34, 211, 186, 0
207, 247, 178, 0
43, 34, 122, 1
90, 179, 239, 0
196, 97, 204, 0
102, 132, 63, 1
248, 228, 122, 0
202, 121, 54, 0
145, 96, 28, 1
178, 41, 57, 1
61, 192, 174, 0
147, 252, 44, 0
152, 117, 208, 0
122, 109, 81, 1
240, 243, 88, 0
239, 7, 131, 1
32, 124, 183, 1
71, 240, 207, 0
142, 178, 107, 0
33, 252, 193, 0
247, 92, 0, 0
110, 181, 6, 0
143, 61, 169, 1
38, 70, 168, 1
103, 64, 195, 1
77, 87, 248, 1
49, 120, 21, 1
40, 124, 98, 1
144, 224, 237, 0
18, 115, 39, 1
238, 222, 200, 0
145, 45, 252, 1
104, 146, 177, 0
153, 48, 16, 1
251, 143, 19, 0
115, 230, 116, 0
25, 58, 137, 1
39, 157, 252, 0
43, 186, 126, 0
32, 74, 234, 1
238, 220, 252, 0
11, 129, 35, 1
5, 213, 137, 0
194, 93, 193, 0
179, 108, 49, 1
126, 170, 19, 0
152, 186, 68, 0
184, 94, 60, 1
253, 143, 244, 0
196, 231, 40, 0
158, 44, 31, 1
114, 79, 227, 1
108, 242, 201, 0
215, 69, 83, 1
148, 223, 14, 0
200, 127, 57, 0
208, 247, 165, 0
185, 23, 127, 1
236, 118, 86, 0
99, 52, 17, 1
57, 63, 107, 1
27, 146, 238, 0
93, 37, 44, 1
34, 215, 146, 0
104, 104, 76, 1
12, 225, 194, 0
10, 93, 115, 1
196, 63, 48, 1
23, 136, 157, 1
217, 2, 153, 1
125, 52, 61, 1
157, 102, 162, 0
172, 171, 212, 0
61, 85, 232, 1
56, 110, 115, 1
159, 57, 184, 1
173, 228, 162, 0
167, 179, 144, 0
72, 95, 42, 1
150, 215, 120, 0
156, 71, 244, 1
166, 105, 54, 1
40, 129, 23, 1
62, 216, 240, 0
9, 58, 81, 1
192, 234, 118, 0
102, 251, 54, 0
54, 242, 56, 0
12, 23, 72, 1
74, 53, 124, 1
201, 117, 246, 0
89, 180, 237, 0
98, 250, 129, 0
124, 17, 123, 1
240, 122, 32, 0
13, 137, 196, 1
117, 47, 139, 1
236, 64, 175, 0
47, 55, 171, 1
25, 69, 231, 1
244, 176, 9, 0
148, 72, 214, 1
153, 98, 208, 0
123, 131, 191, 0
212, 19, 215, 1
11, 90, 69, 1
3, 155, 6, 1
233, 113, 101, 0
226, 224, 69, 0
185, 145, 143, 0
234, 9, 155, 1
104, 244, 87, 0
30, 183, 125, 0
140, 11, 230, 1
10, 9, 85, 1
156, 46, 172, 1
54, 49, 183, 1
121, 128, 27, 1
144, 172, 12, 0
80, 73, 225, 1
55, 221, 224, 0
217, 7, 242, 1
183, 113, 194, 0
85, 174, 134, 0
220, 235, 49, 0
117, 249, 189, 0
181, 207, 70, 0
28, 115, 77, 1
135, 52, 118, 1
53, 194, 205, 0
79, 29, 177, 1
81, 163, 91, 0
73, 74, 140, 1
227, 141, 202, 0
237, 107, 118, 0
199, 62, 217, 1
27, 205, 187, 0
106, 136, 132, 0
153, 65, 190, 1
117, 138, 19, 1
149, 146, 123, 0
108, 83, 173, 1
175, 114, 81, 0
98, 154, 172, 0
80, 231, 212, 0
201, 164, 61, 0
168, 234, 66, 0
51, 143, 203, 0
186, 135, 225, 0
72, 101, 193, 1
227, 36, 161, 1
80, 16, 39, 1
149, 0, 167, 1
122, 39, 122, 1
43, 183, 106, 0
179, 247, 222, 0
217, 161, 192, 0
182, 221, 123, 0
253, 169, 232, 0
106, 45, 152, 1
59, 55, 150, 1
145, 164, 41, 0
77, 98, 223, 1
222, 167, 184, 0
146, 32, 175, 1
71, 112, 98, 1
43, 9, 17, 1
228, 21, 187, 1
83, 138, 61, 1
4, 27, 134, 1
176, 152, 2, 0
171, 171, 124, 0
234, 229, 110, 0
109, 7, 90, 1
9, 234, 37, 0
137, 143, 0, 1
31, 84, 201, 1
101, 87, 206, 1
234, 37, 169, 1
193, 92, 120, 0
72, 165, 121, 0
228, 121, 64, 0
114, 37, 42, 1
191, 56, 45, 1
142, 40, 218, 1
237, 117, 189, 0
156, 107, 2, 1
103, 139, 238, 0
114, 96, 57, 1
229, 207, 205, 0
222, 33, 118, 1
232, 177, 75, 0
81, 112, 250, 1
98, 230, 99, 0
21, 174, 115, 1
73, 70, 166, 1
176, 179, 62, 0
177, 23, 216, 1
73, 11, 37, 1
135, 108, 226, 0
118, 107, 26, 1
56, 148, 194, 0
130, 46, 149, 1
135, 160, 213, 0
236, 245, 9, 0
219, 68, 88, 1
173, 85, 150, 1
56, 129, 13, 1
28, 107, 169, 1
152, 3, 197, 1
186, 137, 58, 0
151, 153, 83, 0
238, 35, 105, 1
125, 36, 189, 1
148, 135, 252, 0
127, 24, 203, 1
171, 239, 186, 0
173, 20, 251, 1
135, 2, 3, 1
246, 134, 160, 0
160, 29, 105, 1
160, 102, 36, 1
47, 99, 124, 1
92, 221, 184, 0
44, 134, 53, 1
60, 77, 46, 1
18, 125, 14, 1
44, 21, 59, 1
230, 183, 196, 0
137, 41, 68, 1
254, 209, 221, 0
184, 11, 5, 1
34, 6, 150, 1
22, 185, 192, 0
206, 224, 35, 0
152, 90, 193, 1
136, 19, 122, 1
204, 35, 190, 1
24, 168, 200, 0
31, 128, 197, 1
126, 16, 203, 1
84, 78, 95, 1
136, 62, 134, 1
26, 112, 237, 1
167, 79, 100, 1
52, 208, 55, 0
102, 184, 22, 0
66, 232, 144, 0
156, 104, 14, 1
100, 232, 135, 0
109, 72, 201, 1
250, 43, 85, 1
197, 5, 98, 1
241, 61, 62, 1
12, 50, 178, 1
221, 243, 107, 0
212, 152, 91, 0
232, 95, 84, 0
181, 158, 51, 0
181, 207, 131, 0
94, 148, 24, 1
44, 210, 136, 0
203, 84, 8, 1
215, 29, 6, 1
23, 101, 249, 1
101, 146, 29, 1
214, 104, 185, 0
132, 235, 218, 0
143, 67, 183, 1
200, 193, 249, 0
135, 239, 129, 0
190, 1, 202, 1
160, 27, 134, 1
57, 33, 111, 1
199, 60, 136, 1
195, 47, 204, 1
202, 43, 93, 1
157, 108, 125, 0
198, 183, 150, 0
17, 72, 61, 1
53, 22, 28, 1
113, 32, 73, 1
208, 90, 149, 0
163, 95, 222, 0
163, 244, 248, 0
222, 242, 178, 0
86, 225, 113, 0
89, 29, 34, 1
245, 181, 137, 0
100, 231, 175, 0
117, 53, 206, 1
169, 212, 127, 0
37, 101, 77, 1
230, 69, 225, 0
113, 156, 23, 0
21, 50, 2, 1
185, 9, 14, 1
30, 235, 137, 0
96, 202, 203, 0
2, 140, 46, 1
54, 63, 247, 1
203, 191, 201, 0
253, 202, 172, 0
110, 92, 118, 1
126, 86, 53, 1
32, 170, 90, 1
237, 81, 152, 0
32, 68, 107, 1
23, 109, 14, 1
194, 104, 53, 1
218, 24, 66, 1
70, 55, 68, 1
235, 114, 178, 0
106, 167, 59, 0
59, 172, 11, 1
49, 172, 132, 0
98, 0, 72, 1
219, 43, 234, 1
51, 220, 181, 0
144, 224, 204, 0
97, 102, 91, 1
224, 118, 177, 0
74, 184, 45, 0
95, 40, 37, 1
168, 122, 64, 0
126, 50, 221, 1
116, 200, 33, 0
118, 188, 199, 0
146, 97, 163, 1
112, 86, 76, 1
54, 229, 48, 0
221, 26, 189, 1
152, 115, 182, 0
196, 68, 64, 1
68, 235, 216, 0
215, 205, 211, 0
59, 2, 58, 1
18, 219, 28, 0
248, 31, 121, 1
208, 198, 57, 0
175, 254, 114, 0
34, 188, 214, 0
136, 4, 127, 1
145, 27, 81, 1
92, 104, 164, 1
149, 50, 236, 1
183, 5, 180, 1
250, 193, 130, 0
141, 236, 46, 0
211, 142, 163, 0
12, 157, 32, 1
149, 47, 147, 1
138, 161, 243, 0
66, 223, 93, 0
177, 117, 127, 0
192, 112, 218, 0
64, 88, 142, 1
169, 211, 95, 0
160, 10, 94, 1
212, 148, 217, 0
207, 212, 141, 0
60, 166, 188, 0
166, 233, 33, 0
119, 147, 253, 0
176, 128, 179, 0
26, 119, 199, 1
225, 26, 58, 1
123, 117, 161, 0
157, 207, 248, 0
207, 234, 64, 0
228, 27, 203, 1
138, 110, 23, 1
155, 125, 76, 0
44, 226, 47, 0
252, 53, 92, 1
247, 62, 191, 0
194, 217, 68, 0
240, 54, 128, 1
88, 125, 251, 0
106, 240, 8, 0
148, 183, 75, 0
164, 69, 238, 1
139, 183, 117, 0
83, 90, 206, 1
8, 85, 122, 1
32, 60, 75, 1
172, 11, 93, 1
205, 119, 253, 0
35, 181, 156, 0
19, 101, 30, 1
2, 167, 45, 1
95, 118, 239, 0
194, 63, 35, 1
152, 117, 201, 0
3, 219, 188, 0
195, 29, 216, 1
99, 188, 114, 0
163, 6, 25, 1
40, 49, 38, 1
170, 216, 85, 0
141, 233, 89, 0
202, 210, 107, 0
183, 142, 25, 0
151, 25, 91, 1
68, 61, 159, 1
70, 88, 94, 1
167, 252, 8, 0
79, 78, 159, 1
6, 25, 236, 1
169, 112, 173, 0
175, 133, 180, 0
126, 47, 183, 1
75, 14, 6, 1
34, 128, 51, 1
36, 80, 31, 1
134, 25, 140, 1
150, 99, 151, 1
73, 101, 168, 1
64, 236, 188, 0
26, 173, 222, 0
236, 254, 16, 0
92, 168, 35, 0
106, 123, 145, 1
22, 127, 243, 1
94, 109, 190, 1
206, 32, 242, 1
163, 19, 5, 1
202, 126, 43, 0
116, 174, 59, 0
173, 162, 197, 0
40, 32, 25, 1
13, 224, 22, 0
155, 105, 199, 0
42, 78, 210, 1
247, 24, 203, 1
212, 198, 209, 0
120, 64, 181, 1
74, 160, 216, 0
186, 64, 213, 1
67, 218, 55, 0
42, 238, 123, 0
37, 92, 63, 1
213, 223, 144, 0
71, 22, 41, 1
104, 83, 135, 1
144, 243, 41, 0
137, 30, 42, 1
189, 133, 15, 0
150, 33, 123, 1
62, 251, 179, 0
245, 97, 125, 0
202, 164, 193, 0
159, 211, 83, 0
22, 223, 78, 0
111, 242, 174, 0
80, 181, 5, 0
